osmid,y,x,street_count,highway,ref,geometry
696761573,-12.054738,-77.070784,3,,,POINT (-77.070784 -12.054738)
1342749923,-11.9632713,-76.9858784,3,,,POINT (-76.9858784 -11.9632713)
1330494698,-11.9810043,-77.0563387,3,,,POINT (-77.0563387 -11.9810043)
1342749935,-11.9674529,-76.9862379,3,,,POINT (-76.98623790000001 -11.9674529)
306756849,-12.0605653,-77.1322994,3,,,POINT (-77.13229939999999 -12.0605653)
410467575,-12.1479613,-76.9827864,3,motorway_junction,10A,POINT (-76.98278639999999 -12.1479613)
410467576,-12.148112,-76.9852857,4,,,POINT (-76.98528570000001 -12.148112)
1330494711,-11.9866508,-77.0530864,3,,,POINT (-77.0530864 -11.9866508)
5016567036,-12.0162752,-76.8981315,3,,,POINT (-76.89813150000001 -12.0162752)
5016567042,-12.016433,-76.89828,3,,,POINT (-76.89828 -12.016433)
1768570120,-11.8586296,-77.1249869,3,,,POINT (-77.1249869 -11.8586296)
2182659337,-11.8769307,-77.0691016,3,,,POINT (-77.0691016 -11.8769307)
1342749961,-11.9685863,-76.9872858,3,,,POINT (-76.9872858 -11.9685863)
410467598,-12.1464243,-76.9822141,3,,,POINT (-76.98221409999999 -12.1464243)
31079697,-11.9966982,-77.0845664,3,,,POINT (-77.0845664 -11.9966982)
1273871637,-12.204925,-76.9238349,4,,,POINT (-76.9238349 -12.204925)
471612694,-12.0749469,-76.9912874,3,,,POINT (-76.9912874 -12.0749469)
5380586773,-12.0385745,-76.9722449,3,,,POINT (-76.97224490000001 -12.0385745)
3344186648,-12.1522352,-76.9764553,4,,,POINT (-76.9764553 -12.1522352)
5380586778,-12.041055,-76.9755598,5,,,POINT (-76.9755598 -12.041055)
3749788957,-12.2056651,-76.9413782,4,,,POINT (-76.9413782 -12.2056651)
1804975390,-12.0128124,-76.9950346,3,,,POINT (-76.9950346 -12.0128124)
3102719261,-12.0262758,-77.0342282,3,,,POINT (-77.0342282 -12.0262758)
1330494754,-11.9848953,-77.0533334,3,,,POINT (-77.0533334 -11.9848953)
263404835,-12.0764903,-77.0345056,4,traffic_signals,,POINT (-77.0345056 -12.0764903)
5022629159,-11.9813096,-76.9151087,3,,,POINT (-76.9151087 -11.9813096)
263404839,-12.0760209,-77.0311581,4,traffic_signals,,POINT (-77.0311581 -12.0760209)
6030015787,-12.0256838,-77.0139851,3,,,POINT (-77.0139851 -12.0256838)
6030015789,-12.0258529,-77.0155193,3,,,POINT (-77.01551929999999 -12.0258529)
1330494768,-11.9876204,-77.0565298,4,,,POINT (-77.05652980000001 -11.9876204)
440909115,-12.0943311,-77.0290572,4,traffic_signals,,POINT (-77.0290572 -12.0943311)
6030015803,-12.025235,-77.0118906,3,,,POINT (-77.0118906 -12.025235)
1330494782,-11.9877405,-77.0569974,4,,,POINT (-77.0569974 -11.9877405)
2173156675,-12.0661785,-76.9712483,3,,,POINT (-76.9712483 -12.0661785)
2173156679,-12.0679424,-76.971646,3,motorway_junction,,POINT (-76.97164600000001 -12.0679424)
1342750023,-11.9724831,-76.9904436,3,,,POINT (-76.99044360000001 -11.9724831)
1342750026,-11.9619437,-76.9849186,3,,,POINT (-76.9849186 -11.9619437)
471055692,-12.0700896,-76.942067,4,,,POINT (-76.94206699999999 -12.0700896)
5874072909,-12.0756497,-77.0229319,4,,,POINT (-77.0229319 -12.0756497)
471055693,-12.0687747,-76.9427868,4,,,POINT (-76.94278679999999 -12.0687747)
471055695,-12.0668669,-76.9438217,4,traffic_signals,,POINT (-76.9438217 -12.0668669)
2146319699,-12.1652462,-77.0236734,3,,,POINT (-77.02367340000001 -12.1652462)
2146319700,-12.1630882,-77.0229695,4,,,POINT (-77.0229695 -12.1630882)
6030015832,-12.0290111,-77.0149849,4,,,POINT (-77.0149849 -12.0290111)
1330494810,-11.9797432,-77.0574711,3,,,POINT (-77.0574711 -11.9797432)
3344678238,-11.8604388,-77.0507465,4,,,POINT (-77.0507465 -11.8604388)
1330494814,-11.9859823,-77.0531766,3,,,POINT (-77.0531766 -11.9859823)
1342750048,-11.9694846,-76.9904165,4,,,POINT (-76.99041649999999 -11.9694846)
1316928870,-11.9130639,-77.0214846,4,,,POINT (-77.02148459999999 -11.9130639)
1342750056,-11.9624381,-76.9813997,4,,,POINT (-76.9813997 -11.9624381)
3344678249,-11.8598901,-77.0486873,4,,,POINT (-77.0486873 -11.8598901)
1342750059,-11.9684407,-76.9854433,3,,,POINT (-76.9854433 -11.9684407)
1342750063,-11.9636684,-76.9861588,3,,,POINT (-76.9861588 -11.9636684)
1342750064,-11.9726517,-76.9907752,3,,,POINT (-76.9907752 -11.9726517)
1190051187,-12.0485445,-77.0648626,4,,,POINT (-77.0648626 -12.0485445)
1342750068,-11.9668617,-76.9885003,3,,,POINT (-76.9885003 -11.9668617)
3918871925,-11.9451872,-77.0707748,3,,,POINT (-77.0707748 -11.9451872)
3918871926,-11.9452665,-77.0707074,3,,,POINT (-77.0707074 -11.9452665)
4337614191,-12.0698464,-77.1092273,3,,,POINT (-77.1092273 -12.0698464)
3918871929,-11.9456669,-77.0706483,3,,,POINT (-77.0706483 -11.9456669)
4337614201,-12.0677734,-77.1155129,3,,,POINT (-77.1155129 -12.0677734)
589643132,-12.0775083,-77.0933855,4,traffic_signals,,POINT (-77.0933855 -12.0775083)
3918871930,-11.9457613,-77.0706899,3,,,POINT (-77.0706899 -11.9457613)
1342750073,-11.9702887,-76.9910066,3,,,POINT (-76.99100660000001 -11.9702887)
1918025089,-11.9898824,-77.0646686,3,,,POINT (-77.0646686 -11.9898824)
5711838594,-12.0505516,-76.9552469,3,,,POINT (-76.95524690000001 -12.0505516)
1918025091,-11.9897777,-77.0636467,3,,,POINT (-77.06364670000001 -11.9897777)
3918871942,-11.9458454,-77.0714704,3,,,POINT (-77.0714704 -11.9458454)
5711838602,-12.0524021,-76.9593815,3,,,POINT (-76.95938150000001 -12.0524021)
5711838605,-12.0535656,-76.9621556,3,,,POINT (-76.9621556 -12.0535656)
1918025102,-11.9902999,-77.064637,3,,,POINT (-77.064637 -11.9902999)
821378446,-12.0289131,-77.0108907,3,,,POINT (-77.0108907 -12.0289131)
2832645522,-11.9886777,-77.0808392,3,,,POINT (-77.0808392 -11.9886777)
1273642387,-12.1724593,-76.9166552,3,,,POINT (-76.91665519999999 -12.1724593)
5711838613,-12.053635,-76.9623188,3,,,POINT (-76.96231880000001 -12.053635)
821378455,-12.02742,-77.0077883,3,,,POINT (-77.0077883 -12.02742)
821378456,-12.0273648,-77.0072741,4,,,POINT (-77.0072741 -12.0273648)
821378457,-12.0273168,-77.0067693,3,,,POINT (-77.0067693 -12.0273168)
138853789,-12.1190434,-77.0281929,4,,,POINT (-77.02819289999999 -12.1190434)
821378462,-12.0308095,-77.0120447,4,,,POINT (-77.0120447 -12.0308095)
821378463,-12.029767,-77.0117595,3,,,POINT (-77.0117595 -12.029767)
1918025120,-11.9898273,-77.0646339,3,,,POINT (-77.0646339 -11.9898273)
472563105,-12.3740388,-76.7814173,4,,,POINT (-76.7814173 -12.3740388)
138853793,-12.1182817,-77.0281837,4,,,POINT (-77.0281837 -12.1182817)
1918025119,-11.9901968,-77.0636416,3,,,POINT (-77.0636416 -11.9901968)
494615979,-12.0558074,-77.057766,4,,,POINT (-77.057766 -12.0558074)
3736714672,-11.9886011,-76.9982801,3,,,POINT (-76.9982801 -11.9886011)
2549104054,-11.9996931,-77.1024649,3,,,POINT (-77.1024649 -11.9996931)
263110071,-12.0930397,-77.0533806,4,traffic_signals,,POINT (-77.0533806 -12.0930397)
589643195,-12.0841056,-77.0964774,4,,,POINT (-77.0964774 -12.0841056)
821378495,-12.0306757,-77.0106837,4,,,POINT (-77.0106837 -12.0306757)
4168498627,-12.0762786,-77.004174,3,,,POINT (-77.00417400000001 -12.0762786)
471055814,-12.0626995,-76.9460616,4,traffic_signals,,POINT (-76.94606159999999 -12.0626995)
1273839048,-12.1971443,-76.9234916,4,,,POINT (-76.92349160000001 -12.1971443)
1273740745,-12.2064164,-76.9751278,3,,,POINT (-76.9751278 -12.2064164)
1330494940,-11.9674556,-77.0566787,3,,,POINT (-77.05667870000001 -11.9674556)
4168498654,-12.0767792,-77.006629,4,,,POINT (-77.006629 -12.0767792)
4343315955,-12.0638895,-77.1515261,3,,,POINT (-77.1515261 -12.0638895)
410467828,-12.1502184,-76.9831211,3,,,POINT (-76.98312110000001 -12.1502184)
410467829,-12.1491228,-76.9827704,3,motorway_junction,10D,POINT (-76.98277040000001 -12.1491228)
4337745397,-12.0673393,-77.0973807,3,,,POINT (-77.0973807 -12.0673393)
4337745396,-12.0668893,-77.0973137,3,,,POINT (-77.0973137 -12.0668893)
1273609719,-11.8587372,-77.0692003,3,,,POINT (-77.06920030000001 -11.8587372)
4554440197,-12.0130105,-77.0560585,3,,,POINT (-77.05605850000001 -12.0130105)
197672455,-12.1190577,-77.042515,3,,,POINT (-77.04251499999999 -12.1190577)
2209660424,-12.0852612,-77.0487552,4,,,POINT (-77.0487552 -12.0852612)
1330494987,-11.986436,-77.0530613,3,,,POINT (-77.0530613 -11.986436)
8357821969,-11.8871723,-77.0244831,3,,,POINT (-77.0244831 -11.8871723)
1379581461,-12.0234267,-77.0500533,4,,,POINT (-77.0500533 -12.0234267)
4368055832,-12.0170781,-77.0928523,3,,,POINT (-77.0928523 -12.0170781)
1379581468,-12.0240914,-77.0588235,3,motorway_junction,12B,POINT (-77.0588235 -12.0240914)
1273773597,-11.7794008,-77.1644142,4,,,POINT (-77.1644142 -11.7794008)
4356521503,-12.050423,-76.9546697,4,,,POINT (-76.9546697 -12.050423)
471580193,-12.0850198,-76.9817,3,motorway_junction,1D,POINT (-76.9817 -12.0850198)
4333190690,-11.980375,-77.1252665,4,traffic_signals,,POINT (-77.1252665 -11.980375)
1379581479,-12.0250612,-77.0589221,3,,,POINT (-77.0589221 -12.0250612)
1379581484,-12.0259924,-77.0582908,3,,,POINT (-77.05829079999999 -12.0259924)
108215859,-12.1043623,-77.0399284,3,,,POINT (-77.03992839999999 -12.1043623)
1379581492,-12.0268673,-77.0586029,3,,,POINT (-77.0586029 -12.0268673)
4375920182,-12.1987949,-76.9735986,3,,,POINT (-76.9735986 -12.1987949)
1330495031,-11.9878158,-77.0573315,4,,,POINT (-77.0573315 -11.9878158)
1330495032,-11.9820068,-77.0581623,3,,,POINT (-77.05816230000001 -11.9820068)
108215862,-12.1039721,-77.0415953,4,,,POINT (-77.0415953 -12.1039721)
1379581500,-12.0272755,-77.0584608,3,,,POINT (-77.05846080000001 -12.0272755)
1330495037,-11.9804527,-77.0564978,3,,,POINT (-77.0564978 -11.9804527)
4379328062,-11.9435641,-76.7078164,3,,,POINT (-76.7078164 -11.9435641)
4379328063,-11.94344,-76.7073201,3,,,POINT (-76.7073201 -11.94344)
108215865,-12.1035752,-77.0433075,4,,,POINT (-77.0433075 -12.1035752)
4379328065,-11.9429411,-76.7053245,3,,,POINT (-76.7053245 -11.9429411)
4379328066,-11.9428841,-76.7050964,3,,,POINT (-76.7050964 -11.9428841)
4938677827,-12.0726016,-76.9883786,4,,,POINT (-76.9883786 -12.0726016)
6302973508,-12.0471995,-77.0768225,3,,,POINT (-77.07682250000001 -12.0471995)
1639104067,-12.0846734,-77.0426083,3,,,POINT (-77.0426083 -12.0846734)
1379581509,-12.0275459,-77.0562007,3,,,POINT (-77.05620070000001 -12.0275459)
1330495047,-11.9852895,-77.0578809,4,,,POINT (-77.0578809 -11.9852895)
4938677833,-12.0706101,-76.9886682,3,,,POINT (-76.98866820000001 -12.0706101)
4938677835,-12.0704026,-76.9886168,4,,,POINT (-76.9886168 -12.0704026)
1273904718,-12.210078,-76.9072144,3,,,POINT (-76.9072144 -12.210078)
471055951,-12.0627366,-76.9462392,4,traffic_signals,,POINT (-76.94623919999999 -12.0627366)
1330495061,-11.9795436,-77.0567522,4,,,POINT (-77.05675220000001 -11.9795436)
5398609495,-12.0578618,-77.0759704,3,,,POINT (-77.0759704 -12.0578618)
1379581527,-12.028154,-77.0569685,3,,,POINT (-77.0569685 -12.028154)
31080028,-12.0397382,-77.0157168,3,motorway_junction,6A,POINT (-77.01571680000001 -12.0397382)
263405153,-12.0754069,-77.0346796,4,traffic_signals,,POINT (-77.0346796 -12.0754069)
108019300,-12.1027286,-77.0270229,4,,,POINT (-77.02702290000001 -12.1027286)
263405157,-12.0749549,-77.0315833,4,,,POINT (-77.03158329999999 -12.0749549)
108019302,-12.1028209,-77.0276152,4,,,POINT (-77.0276152 -12.1028209)
1379581542,-12.0285823,-77.0442834,4,,,POINT (-77.0442834 -12.0285823)
1273970279,-11.8275275,-77.1277265,4,,,POINT (-77.12772649999999 -11.8275275)
1946304105,-12.0038702,-77.0121185,3,,,POINT (-77.0121185 -12.0038702)
639123058,-12.076627,-77.0729701,4,,,POINT (-77.07297010000001 -12.076627)
844545651,-12.0076982,-77.1013064,4,,,POINT (-77.1013064 -12.0076982)
1840954996,-12.0736539,-76.9871895,3,,,POINT (-76.9871895 -12.0736539)
4736630389,-12.1796951,-76.926625,5,,,POINT (-76.926625 -12.1796951)
1379581563,-12.0290663,-77.0581048,4,,,POINT (-77.0581048 -12.0290663)
1330495105,-11.9853933,-77.0578521,4,,,POINT (-77.05785210000001 -11.9853933)
1379581595,-12.0296219,-77.057622,5,,,POINT (-77.05762199999999 -12.0296219)
3183623835,-12.1344883,-76.9647377,4,,,POINT (-76.9647377 -12.1344883)
3183623836,-12.1351789,-76.9641135,4,,,POINT (-76.9641135 -12.1351789)
1379581600,-12.0299223,-77.0570261,3,,,POINT (-77.0570261 -12.0299223)
31080098,-12.0405431,-77.0187328,4,,,POINT (-77.0187328 -12.0405431)
3672981159,-12.046559,-77.0766743,4,,,POINT (-77.07667429999999 -12.046559)
2177253031,-12.0466515,-76.9617336,3,,,POINT (-76.9617336 -12.0466515)
1379581609,-12.0309009,-77.056333,3,,,POINT (-77.056333 -12.0309009)
2177253034,-12.0471215,-76.9628591,3,,,POINT (-76.9628591 -12.0471215)
1946304174,-12.0041055,-77.0026448,3,,,POINT (-77.0026448 -12.0041055)
3672981167,-12.0485206,-77.0774126,3,,,POINT (-77.0774126 -12.0485206)
1355562672,-12.064258,-77.0783275,4,traffic_signals,,POINT (-77.0783275 -12.064258)
1379581617,-12.0315784,-77.0556589,3,,,POINT (-77.0556589 -12.0315784)
844545715,-12.0079042,-77.1017441,3,,,POINT (-77.1017441 -12.0079042)
1330495156,-11.9789855,-77.0547884,4,,,POINT (-77.05478840000001 -11.9789855)
31080119,-12.0426427,-77.0238714,4,,,POINT (-77.0238714 -12.0426427)
1379581624,-12.0319742,-77.0552326,3,,,POINT (-77.0552326 -12.0319742)
1330495160,-11.9813283,-77.0574733,3,,,POINT (-77.0574733 -11.9813283)
1379581626,-12.0320401,-77.0562782,3,,,POINT (-77.05627819999999 -12.0320401)
31080123,-12.0423551,-77.0220396,4,,,POINT (-77.0220396 -12.0423551)
1379581627,-12.0321368,-77.0564538,3,,,POINT (-77.0564538 -12.0321368)
31080125,-12.0448226,-77.0250565,4,,,POINT (-77.02505650000001 -12.0448226)
4938677950,-12.0646862,-76.9900667,4,,,POINT (-76.9900667 -12.0646862)
1379581630,-12.0322693,-77.0577598,3,,,POINT (-77.0577598 -12.0322693)
1355562681,-12.0626389,-77.048932,4,,,POINT (-77.04893199999999 -12.0626389)
1273675457,-12.0567176,-77.053134,4,,,POINT (-77.053134 -12.0567176)
1316929209,-11.9133112,-77.0245283,3,,,POINT (-77.0245283 -11.9133112)
1379581635,-12.0328749,-77.0540316,3,,,POINT (-77.0540316 -12.0328749)
7729987267,-12.0273048,-77.0199347,3,,,POINT (-77.01993469999999 -12.0273048)
1330495168,-11.9849828,-77.0533284,3,,,POINT (-77.0533284 -11.9849828)
1330495175,-11.9815612,-77.0582938,3,,,POINT (-77.0582938 -11.9815612)
3672981192,-12.0612091,-77.0840255,3,,,POINT (-77.0840255 -12.0612091)
3672981193,-12.0610206,-77.0825973,3,,,POINT (-77.0825973 -12.0610206)
1379581645,-12.0340737,-77.0516836,3,motorway_junction,11A,POINT (-77.0516836 -12.0340737)
1355562707,-12.0606615,-77.080323,3,,,POINT (-77.08032300000001 -12.0606615)
1832795859,-12.076272,-77.0741563,4,,,POINT (-77.0741563 -12.076272)
1355562709,-12.0657262,-77.0531911,4,,,POINT (-77.05319110000001 -12.0657262)
1355562712,-12.0598201,-77.0770317,3,,,POINT (-77.07703170000001 -12.0598201)
4352851672,-12.0415052,-77.0209905,4,,,POINT (-77.0209905 -12.0415052)
9533898464,-11.9765044,-77.046755,3,,,POINT (-77.046755 -11.9765044)
1379581666,-12.0355124,-77.046996,3,,,POINT (-77.04699599999999 -12.0355124)
419872485,-12.1089525,-76.9706248,3,,,POINT (-76.9706248 -12.1089525)
31080171,-11.966191,-77.0559226,4,,,POINT (-77.0559226 -11.966191)
4365467381,-11.963773,-77.0714307,3,,,POINT (-77.07143069999999 -11.963773)
4365467383,-11.963923,-77.0716836,3,,,POINT (-77.0716836 -11.963923)
4363632381,-12.1604444,-76.9859293,4,,,POINT (-76.9859293 -12.1604444)
3793010430,-12.2241944,-76.919767,4,,,POINT (-76.91976699999999 -12.2241944)
4375985919,-11.9382865,-76.6960649,3,,,POINT (-76.6960649 -11.9382865)
4375985918,-11.9376362,-76.6968985,4,,,POINT (-76.6968985 -11.9376362)
306757376,-12.0527103,-77.1252834,4,traffic_signals,,POINT (-77.1252834 -12.0527103)
5278678787,-11.9903567,-77.0645903,3,,,POINT (-77.06459030000001 -11.9903567)
419872516,-12.1055686,-76.9709815,3,,,POINT (-76.97098149999999 -12.1055686)
1316929283,-11.9312495,-77.0444238,3,,,POINT (-77.0444238 -11.9312495)
863518469,-11.8701888,-77.0758062,4,,,POINT (-77.0758062 -11.8701888)
419872520,-12.1061649,-76.9712206,3,,,POINT (-76.9712206 -12.1061649)
1870265506,-12.0033201,-77.0547888,4,,,POINT (-77.0547888 -12.0033201)
4406230801,-12.0755279,-77.080358,3,,,POINT (-77.080358 -12.0755279)
1273741074,-12.165105,-76.9533796,3,,,POINT (-76.95337960000001 -12.165105)
1295957778,-11.9660181,-77.0558996,4,,,POINT (-77.0558996 -11.9660181)
821455042,-12.0225938,-77.0012572,4,,,POINT (-77.0012572 -12.0225938)
2887270166,-12.0607191,-77.0102539,4,,,POINT (-77.0102539 -12.0607191)
2887270168,-12.0604383,-77.0070063,3,,,POINT (-77.0070063 -12.0604383)
2887270170,-12.0609391,-77.012048,3,,,POINT (-77.01204799999999 -12.0609391)
2887270171,-12.0397815,-76.990934,3,,,POINT (-76.990934 -12.0397815)
1295958479,-11.9613184,-77.0594829,4,,,POINT (-77.05948290000001 -11.9613184)
674938657,-12.0721637,-77.0641999,4,,,POINT (-77.06419990000001 -12.0721637)
5581455138,-12.1482041,-76.9851338,4,,,POINT (-76.9851338 -12.1482041)
419872552,-12.1070554,-76.9680217,4,,,POINT (-76.96802169999999 -12.1070554)
391036716,-12.1028605,-76.9903303,4,traffic_signals,,POINT (-76.9903303 -12.1028605)
391036721,-12.1014432,-76.9921697,4,,,POINT (-76.99216970000001 -12.1014432)
1872641850,-12.1646661,-76.9933192,4,,,POINT (-76.9933192 -12.1646661)
391036734,-12.1005602,-76.9945542,4,traffic_signals,,POINT (-76.9945542 -12.1005602)
7285587779,-12.0543603,-76.9552857,3,,,POINT (-76.9552857 -12.0543603)
842874695,-11.9972841,-77.0632236,4,,,POINT (-77.0632236 -11.9972841)
842874696,-11.9976755,-77.062951,3,,,POINT (-77.062951 -11.9976755)
4379492167,-11.9999784,-76.8387532,4,,,POINT (-76.8387532 -11.9999784)
4379492168,-12.0007033,-76.8380849,3,,,POINT (-76.8380849 -12.0007033)
4379492169,-12.0011389,-76.8376896,4,,,POINT (-76.8376896 -12.0011389)
417251165,-12.1032022,-77.0012966,4,,,POINT (-77.0012966 -12.1032022)
391036770,-12.101101,-77.0016026,4,,,POINT (-77.0016026 -12.101101)
863518562,-11.8718798,-77.0867806,3,,,POINT (-77.0867806 -11.8718798)
4357996389,-12.0803884,-77.0067926,3,,,POINT (-77.0067926 -12.0803884)
4357996391,-12.0801623,-77.0075939,3,,,POINT (-77.0075939 -12.0801623)
4352786282,-12.2063984,-76.9279401,3,,,POINT (-76.9279401 -12.2063984)
7060766581,-12.3858944,-76.7719583,3,,,POINT (-76.77195829999999 -12.3858944)
697286519,-12.0513463,-77.078057,3,,,POINT (-77.078057 -12.0513463)
1295957884,-11.9801488,-77.0589253,3,,,POINT (-77.0589253 -11.9801488)
4031954815,-12.099184,-76.9796812,3,motorway_junction,4B,POINT (-76.9796812 -12.099184)
1330495364,-11.9828844,-77.0579078,4,,,POINT (-77.0579078 -11.9828844)
1273839493,-11.8265168,-77.1288952,4,,,POINT (-77.1288952 -11.8265168)
4093755271,-11.9877793,-77.0571689,4,,,POINT (-77.05716889999999 -11.9877793)
417251208,-12.1052135,-77.0010026,4,,,POINT (-77.00100260000001 -12.1052135)
4093755272,-11.987798,-77.0572522,4,,,POINT (-77.05725219999999 -11.987798)
4354621323,-12.1285611,-77.0039334,3,,,POINT (-77.00393339999999 -12.1285611)
391036814,-12.1007774,-77.0016519,4,,,POINT (-77.0016519 -12.1007774)
1273577358,-12.0452396,-76.9830595,3,,,POINT (-76.9830595 -12.0452396)
108183448,-12.1314114,-77.0298875,3,,,POINT (-77.0298875 -12.1314114)
1796882332,-12.152741,-76.9768218,3,,,POINT (-76.9768218 -12.152741)
108183453,-12.1308035,-77.0298362,4,,,POINT (-77.02983620000001 -12.1308035)
108183454,-12.1301537,-77.0297892,3,,,POINT (-77.0297892 -12.1301537)
1273708447,-12.225121,-76.9295839,3,,,POINT (-76.9295839 -12.225121)
108183455,-12.1298024,-77.0297564,4,traffic_signals,,POINT (-77.0297564 -12.1298024)
1796882337,-12.154228,-76.9779347,3,,,POINT (-76.97793470000001 -12.154228)
108183457,-12.1277816,-77.0295649,4,,,POINT (-77.0295649 -12.1277816)
108183458,-12.126872,-77.0295281,5,traffic_signals,,POINT (-77.02952809999999 -12.126872)
108183459,-12.1259848,-77.029461,4,,,POINT (-77.029461 -12.1259848)
108183461,-12.1254635,-77.0294338,3,,,POINT (-77.02943380000001 -12.1254635)
108183456,-12.1286964,-77.029655,4,,,POINT (-77.02965500000001 -12.1286964)
6277873575,-11.9564938,-77.0677433,3,,,POINT (-77.0677433 -11.9564938)
1273741234,-12.0411593,-76.9524855,4,,,POINT (-76.95248549999999 -12.0411593)
5435998131,-11.9961431,-77.0850652,3,,,POINT (-77.0850652 -11.9961431)
5435998130,-11.9958231,-77.0846222,3,,,POINT (-77.0846222 -11.9958231)
430555065,-12.0877459,-76.9419336,3,,,POINT (-76.9419336 -12.0877459)
391036861,-12.1008068,-77.0018493,4,,,POINT (-77.0018493 -12.1008068)
4297375682,-11.7743737,-77.1703949,3,,,POINT (-77.17039490000001 -11.7743737)
1946304454,-12.0056586,-77.0052663,3,,,POINT (-77.0052663 -12.0056586)
1273741260,-12.0386539,-76.9722092,4,,,POINT (-76.97220919999999 -12.0386539)
499564495,-11.9849044,-77.0152518,3,,,POINT (-77.0152518 -11.9849044)
1482473433,-12.0700655,-76.999093,4,,,POINT (-76.999093 -12.0700655)
499564506,-11.9822535,-77.0131186,4,,,POINT (-77.0131186 -11.9822535)
430555101,-12.0870955,-76.9417405,3,,,POINT (-76.94174049999999 -12.0870955)
31080415,-11.9764469,-77.0595384,5,traffic_signals,,POINT (-77.05953839999999 -11.9764469)
1273675744,-12.1416313,-76.9393432,4,,,POINT (-76.9393432 -12.1416313)
1273708513,-12.0246246,-77.1328803,3,,,POINT (-77.1328803 -12.0246246)
1482473443,-12.0712828,-76.9983836,3,,,POINT (-76.9983836 -12.0712828)
3308634084,-12.0134242,-76.8249261,4,,,POINT (-76.8249261 -12.0134242)
31080421,-11.9616677,-77.0625289,4,,,POINT (-77.0625289 -11.9616677)
3308634085,-12.0107795,-76.8230173,4,,,POINT (-76.8230173 -12.0107795)
2542288871,-12.0167714,-77.0985103,4,,,POINT (-77.0985103 -12.0167714)
3308634086,-12.0097088,-76.8222445,4,,,POINT (-76.8222445 -12.0097088)
31080420,-11.964704,-77.0617846,4,,,POINT (-77.0617846 -11.964704)
3063594984,-12.0846189,-77.0345441,4,,,POINT (-77.03454410000001 -12.0846189)
3308634095,-12.0153164,-76.8187323,3,,,POINT (-76.81873229999999 -12.0153164)
5437636592,-12.1339334,-76.9679623,3,,,POINT (-76.9679623 -12.1339334)
499564529,-11.965986,-77.0025408,3,,,POINT (-77.00254080000001 -11.965986)
1295958001,-11.9792359,-77.0556977,3,,,POINT (-77.0556977 -11.9792359)
499564533,-11.9643488,-77.0016941,3,,,POINT (-77.00169409999999 -11.9643488)
1273970676,-11.7807193,-77.1616417,4,,,POINT (-77.1616417 -11.7807193)
499564538,-11.9620443,-77.00021,4,,,POINT (-77.00021 -11.9620443)
1273675776,-12.1895365,-76.957591,4,,,POINT (-76.95759099999999 -12.1895365)
5194989572,-11.830149,-77.0558712,3,,,POINT (-77.0558712 -11.830149)
1273675780,-11.9330267,-76.6931628,4,,,POINT (-76.6931628 -11.9330267)
2542288902,-12.0194742,-77.1074019,3,,,POINT (-77.1074019 -12.0194742)
1296187410,-11.9660327,-77.0673502,4,,,POINT (-77.06735020000001 -11.9660327)
1296187411,-11.9703079,-77.0671151,3,,,POINT (-77.0671151 -11.9703079)
1273905173,-12.1375792,-76.9951043,3,,,POINT (-76.99510429999999 -12.1375792)
1273708576,-12.2032786,-76.9812694,3,,,POINT (-76.9812694 -12.2032786)
4261560356,-12.0316067,-77.0788266,3,,,POINT (-77.0788266 -12.0316067)
1295958054,-11.9778728,-77.0594309,3,,,POINT (-77.0594309 -11.9778728)
3951181867,-11.8739857,-77.0691993,3,,,POINT (-77.06919929999999 -11.8739857)
4367138860,-12.198093,-76.9459388,4,,,POINT (-76.94593879999999 -12.198093)
1295958059,-11.9800352,-77.0589523,4,,,POINT (-77.0589523 -11.9800352)
471613486,-12.0689056,-76.9749782,4,,,POINT (-76.9749782 -12.0689056)
471613487,-12.0701314,-76.9780379,3,,,POINT (-76.9780379 -12.0701314)
392151088,-12.1241136,-76.9904611,4,traffic_signals,,POINT (-76.9904611 -12.1241136)
471613489,-12.0714368,-76.9812508,4,,,POINT (-76.9812508 -12.0714368)
471613490,-12.0714666,-76.9813924,4,,,POINT (-76.9813924 -12.0714666)
7064928311,-12.0106445,-77.0511265,3,,,POINT (-77.0511265 -12.0106445)
471613497,-12.0720657,-76.9886034,4,,,POINT (-76.9886034 -12.0720657)
1838071865,-12.1217495,-77.0206381,3,,,POINT (-77.0206381 -12.1217495)
1838071866,-12.1224163,-77.0205791,4,,,POINT (-77.02057910000001 -12.1224163)
3951181886,-11.8645354,-77.0745428,4,traffic_signals,,POINT (-77.0745428 -11.8645354)
6129369151,-11.9512819,-77.0763577,3,,,POINT (-77.0763577 -11.9512819)
31080516,-11.9300389,-77.053746,4,traffic_signals,,POINT (-77.053746 -11.9300389)
5194989639,-11.8454574,-77.080034,3,,,POINT (-77.080034 -11.8454574)
5718753359,-12.1418893,-76.9638585,4,,,POINT (-76.9638585 -12.1418893)
842907728,-12.0052811,-77.0621068,3,,,POINT (-77.0621068 -12.0052811)
392151121,-12.1215272,-76.9928812,4,,,POINT (-76.9928812 -12.1215272)
31080530,-11.9554411,-77.060005,4,,,POINT (-77.060005 -11.9554411)
1273839699,-12.0943571,-76.7753181,3,,,POINT (-76.77531810000001 -12.0943571)
392151123,-12.1211567,-76.9938444,4,,,POINT (-76.9938444 -12.1211567)
392151125,-12.12019,-76.9965223,3,,,POINT (-76.9965223 -12.12019)
1295958102,-11.9625116,-77.0623254,4,,,POINT (-77.06232540000001 -11.9625116)
